id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,word_number,class
1743,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.454631746,0.093640223,0.111394554,0.314332157,0.026001347,109,4
1744,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.217607021,0.306112409,0.135916293,0.276680946,0.063683361,61,4
1745,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.114445478,0.447746605,0.046484448,0.188831955,0.202491552,59,4
1746,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.325335145,0.248805389,0.126504928,0.169118777,0.130235702,100,4
1747,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.073419869,0.342007816,0.075528145,0.259174854,0.249869287,38,4
1748,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.366948545,0.145085707,0.085454717,0.36294654,0.039564487,120,4
1749,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.574762225,0.039971124,0.041603182,0.318145454,0.025517989,66,4
1750,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.342013538,0.173722684,0.094691634,0.351442069,0.038130075,99,4
1751,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.568773389,0.12410292,0.131304637,0.110946983,0.064872079,89,4
1752,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.211386919,0.078836948,0.123321943,0.508635402,0.077818774,50,4
1753,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.476854295,0.129922494,0.052814826,0.280033052,0.060375288,195,4
1754,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.57559073,0.088482529,0.08314614,0.237912208,0.014868399,211,4
1755,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.408763885,0.10721302,0.088973716,0.312436849,0.0826125,258,4
1756,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.125191405,0.600962698,0.064916506,0.176875502,0.03205388,183,4
1757,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.543004036,0.10803929,0.055367589,0.251790524,0.04179858,35,4
1758,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.18596451,0.393620431,0.081022218,0.13640517,0.202987716,55,4
1759,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.284844726,0.293545008,0.095529392,0.295588732,0.030492196,77,4
1760,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.336155355,0.160727024,0.074921772,0.345147729,0.083048098,70,4
1761,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.657171905,0.100166842,0.03718745,0.081683464,0.123790421,70,4
1762,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.466132581,0.18223685,0.096053489,0.217541188,0.038035899,87,4
1763,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.37887165,0.133792117,0.22533834,0.214787453,0.047210399,98,4
1764,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.563562036,0.080435164,0.048175186,0.290399224,0.017428365,109,4
1765,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.17354618,0.234717578,0.111971192,0.400905371,0.078859642,49,4
1766,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.203027219,0.609901071,0.050576694,0.087285519,0.049209513,112,4
1767,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.065371647,0.622091889,0.062650062,0.104797542,0.145088866,329,4
1768,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.11657472,0.156242907,0.07624159,0.21206519,0.438875556,120,4
1769,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.407478601,0.1027935,0.026232362,0.372098237,0.091397308,45,4
1770,P+,AGREEMENT,SUBJECTIVE,96,NONIRONIC,0.068924747,0.659474611,0.062687457,0.069937676,0.138975427,88,4
1771,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.036081322,0.438016325,0.356056929,0.141855881,0.027989542,90,4
1772,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.152313575,0.34257555,0.085094646,0.246269464,0.173746765,158,4
1773,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.250976592,0.282264054,0.075854942,0.287940234,0.1029642,87,4
1774,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.527958274,0.149330407,0.060807191,0.162639201,0.099264912,271,4
1775,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.279789925,0.333273292,0.113342635,0.20092237,0.072671749,59,4
1776,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.20060429,0.180407017,0.113976449,0.353245914,0.151766375,145,4
1777,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.583352327,0.061460502,0.075284384,0.221580178,0.058322653,320,4
1778,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.27993381,0.14601475,0.132049918,0.356051981,0.085949525,146,4
1779,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.198503017,0.369285941,0.08316727,0.139555186,0.209488615,113,4
1780,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.159333661,0.234672755,0.057679586,0.30447799,0.243835986,149,4
1781,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.377815127,0.189485773,0.08764331,0.306022137,0.039033677,123,4
1782,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.529298544,0.145667747,0.074062146,0.177683532,0.073287949,38,4
1783,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.778747559,0.099312648,0.012550797,0.092182241,0.017206823,83,4
1784,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.513953805,0.108345687,0.034746248,0.217998281,0.124955989,94,4
1785,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.445711702,0.114186838,0.065540373,0.235240057,0.139321029,48,4
1786,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.232619986,0.394095957,0.092378236,0.202128589,0.078777209,42,4
1787,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.201429546,0.494443029,0.042535622,0.217566669,0.044025116,80,4
1788,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.426411748,0.095657095,0.024781995,0.315960765,0.13718842,64,4
1789,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.290078312,0.221613139,0.026603583,0.161365896,0.300339043,51,4
1790,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.043520276,0.676816463,0.054018553,0.0750283,0.150616407,58,4
1791,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.191120997,0.255687952,0.107383929,0.344668537,0.10113854,37,4
1792,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.336603373,0.233748913,0.079193398,0.141246706,0.209207594,84,4
1793,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.107137799,0.358986169,0.078523606,0.124037936,0.331314504,74,4
1794,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.34491381,0.312448889,0.061539095,0.233817592,0.047280617,51,4
1795,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.189746857,0.216179699,0.063239336,0.33740887,0.193425193,48,4
1796,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.249091148,0.207716137,0.079502858,0.401524901,0.062164992,31,4
1797,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.096771687,0.379561245,0.062368784,0.357539237,0.103758968,135,4
1798,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.304176509,0.287139833,0.065691456,0.262468457,0.080523685,107,4
1799,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.460478872,0.137681723,0.135441422,0.224557653,0.041840363,46,4
1800,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.642526329,0.077504009,0.041132446,0.167693108,0.071144082,106,4
1801,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.081400603,0.676399469,0.097178891,0.119802758,0.025218263,146,4
1802,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.327972889,0.149584174,0.096433185,0.316029668,0.109980077,97,4
1803,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.85684222,0.028210398,0.008315589,0.097982906,0.008648824,549,4
1804,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.219481617,0.264519274,0.108637601,0.356492847,0.050868664,72,4
1805,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.122936472,0.404397696,0.094041601,0.342614949,0.036009319,284,4
1806,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.405122519,0.099124879,0.152117774,0.307653546,0.035981305,285,4
1807,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.621507585,0.070056908,0.033328258,0.237205714,0.037901543,303,4
1808,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.282039642,0.310339421,0.156707078,0.221369177,0.029544672,764,4
1809,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.521190643,0.106807463,0.147372037,0.199223191,0.025406627,373,4
1810,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.228188634,0.24939388,0.115321994,0.32435742,0.082738087,509,4
1811,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.239020407,0.223154575,0.130469769,0.389547825,0.017807396,371,4
1812,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.030889459,0.862533689,0.020250563,0.045761742,0.040564544,337,4
1813,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.13055867,0.538824201,0.080493301,0.200436696,0.049687065,132,4
1814,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.116137981,0.433182418,0.043923743,0.358311623,0.048444234,153,4
1815,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.193941832,0.20238322,0.159623891,0.319363594,0.124687456,165,4
1816,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.454105258,0.165635988,0.113536067,0.242462188,0.024260504,416,4
1817,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.512499154,0.09486483,0.040628891,0.325164348,0.026842788,163,4
1818,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.055674262,0.643406034,0.067521699,0.143249854,0.090148166,293,4
1819,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.173232615,0.312346697,0.094948187,0.341253817,0.078218624,112,4
1820,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.340223521,0.192117006,0.102874026,0.353029072,0.011756422,148,4
1821,P,AGREEMENT,SUBJECTIVE,80,IRONIC,0.345697254,0.190056056,0.216260821,0.21774441,0.030241426,468,4
1822,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.303100735,0.288734972,0.108067706,0.225845307,0.074251294,373,4
1823,P+,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.122045279,0.183877066,0.08628919,0.423286378,0.184502095,153,4
1824,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.048373461,0.177217454,0.506557703,0.250268906,0.017582489,85,4
1825,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.624273777,0.074882314,0.039182477,0.24708049,0.0145809,913,4
1826,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.317690223,0.217565745,0.104046777,0.317652464,0.043044765,32,4
1827,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.022815635,0.525232077,0.012515369,0.061979979,0.377456963,92,4
1828,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.722910106,0.040545247,0.031239502,0.177106559,0.028198639,76,4
1829,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.346997052,0.154797509,0.046468135,0.266417086,0.185320213,78,4
1830,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.282473147,0.075320587,0.06261231,0.356389582,0.223204404,36,4
1831,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.123315677,0.395675838,0.075182855,0.356424332,0.049401328,77,4
1832,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.440923929,0.158055097,0.056613229,0.298669755,0.045737971,193,4
1833,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.503502369,0.131256759,0.024762142,0.175714642,0.164764076,53,4
1834,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.081316292,0.571432173,0.105694845,0.149996117,0.09156058,35,4
1835,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.149091005,0.328124553,0.045017123,0.215425536,0.262341827,55,4
1836,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.31317839,0.302280575,0.064138442,0.181926012,0.138476565,59,4
1837,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.103136465,0.469600081,0.02782882,0.234306574,0.165128112,81,4
1838,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.562703669,0.077983811,0.08274629,0.245380849,0.03118534,248,4
1839,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.30062741,0.051232561,0.040781837,0.548083842,0.059274331,42,4
1840,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.367257178,0.134110361,0.041079745,0.300392568,0.157160148,63,4
1841,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.603623927,0.108680904,0.06571734,0.199919969,0.022057883,32,4
1842,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.215205863,0.363779962,0.014073606,0.102286346,0.304654181,44,4
1843,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.238044381,0.264968514,0.073464498,0.323523343,0.099999249,173,4
1844,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.171863452,0.376366854,0.128185824,0.220122263,0.103461616,40,4
1845,NEU,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.275080532,0.410721779,0.070599847,0.134233713,0.109364182,92,4
1846,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.154584438,0.251556218,0.298673213,0.207857534,0.087328628,128,4
1847,P+,AGREEMENT,SUBJECTIVE,87,IRONIC,0.501809657,0.06654384,0.064180158,0.255459279,0.112007089,48,4
1848,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.248512983,0.261739075,0.042630594,0.269376904,0.17774047,32,4
1849,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.303645819,0.266873002,0.169779092,0.25117445,0.008527591,101,4
1850,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.204261452,0.318829745,0.108862966,0.277088761,0.090957128,26,4
1851,P,AGREEMENT,SUBJECTIVE,88,IRONIC,0.252871633,0.053673409,0.023982149,0.598585308,0.070887432,172,4
1852,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.678063154,0.143948346,0.04746142,0.112995908,0.017531227,62,4
1853,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.173104167,0.405350298,0.104514048,0.285539567,0.031491984,86,4
1854,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.243751466,0.258624971,0.058540665,0.319816172,0.119266696,156,4
1855,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.664913058,0.054290693,0.055035315,0.18995434,0.035806604,84,4
1856,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.465535164,0.145436198,0.08830189,0.146957934,0.153768837,416,4
1857,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.547063112,0.164556518,0.042149082,0.130922139,0.115309149,57,4
1858,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.382873744,0.245554775,0.044649512,0.257563531,0.069358416,173,4
1859,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.164175317,0.152363658,0.040311869,0.476290137,0.166859001,174,4
1860,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.245743036,0.47596547,0.038433585,0.170557857,0.069300011,119,4
1861,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.326363295,0.412430048,0.078935377,0.124066219,0.05820502,31,4
1862,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.083047315,0.075702898,0.100280471,0.523497224,0.217472047,84,4
1863,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.384460777,0.243763879,0.075410597,0.237426341,0.058938395,91,4
1864,P+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.214842916,0.296558291,0.17426604,0.245224819,0.06910786,68,4
1865,NEU,AGREEMENT,SUBJECTIVE,90,IRONIC,0.552775264,0.07014253,0.049750898,0.287781417,0.039549895,42,4
1866,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.099768296,0.715170026,0.044317491,0.071269587,0.06947463,142,4
1867,P,DISAGREEMENT,SUBJECTIVE,82,NONIRONIC,0.261036992,0.288020134,0.061242443,0.297586501,0.092113912,79,4
1868,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.633935869,0.143875346,0.053430043,0.128442034,0.040316667,48,4
1869,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.152805418,0.079699695,0.384883046,0.350072742,0.032539133,144,4
1870,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.170985922,0.351089686,0.094800696,0.30949086,0.073632814,183,4
1871,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.404383659,0.111900985,0.074228495,0.350821108,0.058665745,117,4
1872,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.112726711,0.567311406,0.039553426,0.211879194,0.068529256,85,4
1873,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.236900762,0.241802141,0.071332969,0.428159565,0.021804569,125,4
1874,P+,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.686511517,0.051081829,0.037022255,0.204438522,0.020945866,54,4
1875,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.154193193,0.536198437,0.019044366,0.083939701,0.206624299,54,4
1876,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.382674515,0.193752021,0.119938746,0.170318186,0.133316517,69,4
1877,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.36354509,0.069911785,0.071320988,0.33008343,0.165138751,39,4
1878,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.173374385,0.523738027,0.061060932,0.146287322,0.095539317,75,4
1879,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.262925684,0.351666033,0.079017475,0.176026687,0.13036409,25,4
1880,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.439698815,0.143188596,0.04411621,0.360967815,0.012028586,232,4
1881,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.452292621,0.077587225,0.050798237,0.301302344,0.118019581,49,4
1882,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.76345998,0.058538452,0.028972598,0.104260072,0.044768922,45,4
1883,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.151547492,0.238242626,0.176442504,0.396081537,0.03768583,65,4
1884,P+,AGREEMENT,SUBJECTIVE,89,NONIRONIC,0.456787705,0.139934704,0.072603777,0.192589849,0.138083905,34,4
1885,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.191463649,0.138059631,0.086303122,0.2565777,0.327595919,123,4
1886,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.336536229,0.187378749,0.049252789,0.218046904,0.20878537,34,4
1887,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.048853755,0.444271564,0.145853207,0.196896642,0.164124832,49,4
1888,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.138805538,0.280178815,0.140316635,0.216544792,0.224154234,94,4
1889,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.416050404,0.176934436,0.078295909,0.277562916,0.051156376,31,4
1890,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.089588165,0.527959347,0.035822012,0.172326773,0.174303681,54,4
1891,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.234900564,0.291051656,0.130350664,0.274634451,0.069062687,61,4
1892,P,DISAGREEMENT,SUBJECTIVE,79,IRONIC,0.225011081,0.133964926,0.049311347,0.5105322,0.081180446,30,4
1893,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.141700685,0.361359268,0.031459212,0.134849042,0.330631822,31,4
1894,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.03993034,0.800095081,0.021992974,0.040030852,0.097950742,53,4
1895,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.521538734,0.093732409,0.056677401,0.298901826,0.029149717,126,4
1896,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.639655888,0.072809272,0.06323497,0.195739567,0.028560285,60,4
1897,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.007954795,0.064504936,0.009487725,0.016954884,0.901097655,60,4
1898,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.136986464,0.314316005,0.083291322,0.347179502,0.118226767,135,4
1899,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.40490669,0.174523696,0.073464319,0.149338782,0.197766557,600,4
1900,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.225482136,0.313612401,0.060333513,0.33650288,0.064069077,120,4
1901,P,DISAGREEMENT,SUBJECTIVE,89,NONIRONIC,0.378822446,0.320929229,0.046506353,0.167175651,0.086566351,102,4
1902,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.531232357,0.19872272,0.04504979,0.189695925,0.035299219,79,4
1903,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.357950211,0.076782651,0.036285996,0.419548184,0.109432988,138,4
1904,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.525252163,0.149107918,0.04190132,0.18949385,0.094244696,144,4
1905,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.143048123,0.541423559,0.040573988,0.145533726,0.129420638,205,4
1906,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.780762255,0.034149937,0.061418347,0.109839499,0.013830003,40,4
1907,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.055319328,0.532408178,0.022069462,0.106277078,0.283925921,176,4
1908,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.343860656,0.134651601,0.251883447,0.234855562,0.034748789,74,4
1909,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.135271221,0.295578122,0.038327426,0.318517447,0.212305784,58,4
1910,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.176953822,0.379664004,0.069893554,0.219836414,0.153652251,84,4
1911,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.159823522,0.096667506,0.072827205,0.605462313,0.06521941,198,4
1912,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.189343065,0.296879262,0.101805285,0.401763022,0.010209378,39,4
1913,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.208001465,0.177913576,0.054702468,0.416818738,0.14256376,103,4
1914,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.092127442,0.10424298,0.049926765,0.224176571,0.529526234,276,4
1915,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.187324792,0.137687325,0.028247155,0.248363674,0.398377001,313,4
1916,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.105502427,0.35071516,0.047326706,0.153467715,0.342987984,27,4
1917,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.11199905,0.313966244,0.031095531,0.168760985,0.374178201,34,4
1918,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.010574136,0.32262376,0.011117067,0.027484309,0.628200769,154,4
1919,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.519013822,0.121589735,0.184516132,0.147823423,0.027056912,110,4
1920,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.414990902,0.147735432,0.091647625,0.328953743,0.016672269,122,4
1921,P,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.469870508,0.137900189,0.066467963,0.278131545,0.047629833,54,4
1922,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.558140397,0.043147389,0.039821468,0.314596742,0.044293985,114,4
1923,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.259905338,0.381493807,0.065673567,0.200050995,0.09287627,64,4
1924,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.253229558,0.17639333,0.088939264,0.413489282,0.067948565,87,4
1925,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.534434617,0.051400781,0.016467785,0.051212579,0.346484274,294,4
1926,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.369056463,0.150338545,0.078366742,0.353062004,0.049176261,41,4
1927,N,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.506584764,0.067548975,0.134264886,0.226984382,0.064617015,53,4
1928,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.288336039,0.285905153,0.074531771,0.213335425,0.137891665,90,4
1929,NEU,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.020341532,0.871234775,0.028420437,0.062561281,0.017442018,48,4
1930,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.53371644,0.156879514,0.053136621,0.196974352,0.059293043,134,4
1931,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.283127308,0.144431129,0.083456829,0.416139841,0.072844878,41,4
1932,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.038672801,0.590123594,0.026633192,0.140625611,0.203944802,209,4
1933,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.61100173,0.104663983,0.029657727,0.172855735,0.081820846,66,4
1934,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.036787387,0.365403205,0.013402761,0.095798746,0.488607883,37,4
1935,N,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.423986375,0.075229943,0.056587763,0.338767797,0.105428159,51,4
1936,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.659991741,0.043578953,0.072422065,0.173471838,0.050535399,186,4
1937,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.539989591,0.081541374,0.119099051,0.196776181,0.062593788,85,4
1938,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.309050262,0.201828182,0.049910314,0.301863819,0.13734746,74,4
1939,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.363885105,0.181499392,0.12433105,0.272258371,0.058026083,101,4
1940,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.569813788,0.146161944,0.065994844,0.142961159,0.075068332,116,4
1941,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.109754838,0.285430968,0.027772566,0.178913593,0.398128033,222,4
1942,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.247102886,0.329514474,0.085112303,0.293208182,0.045062147,111,4
1943,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.054794148,0.20995751,0.031448331,0.329653561,0.374146521,324,4
1944,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.402530611,0.311507225,0.06936603,0.17710492,0.039491218,19,4
1945,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.490606129,0.222918928,0.121517688,0.107208513,0.057748701,148,4
1946,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.414617985,0.242931843,0.050692394,0.257683456,0.034074325,48,4
1947,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.034657091,0.460766733,0.027450847,0.080553964,0.396571368,117,4
