id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,noAlphanumerics,negation_words,word_number,misspelled,extraversion,openness,agreeableness,conscientiousness,class
1570,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.268539786,0.142435282,0.051125534,0.454126507,0.083772875,123,0,121,9,0.547233159,0.435687818,0.555558461,0.486928989,3
1571,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.395534098,0.149823368,0.093040377,0.235908478,0.125693679,78,0,77,1,0.531256067,0.46753686,0.503370233,0.510066466,3
1572,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.47169891,0.265322655,0.0424085,0.164668232,0.055901762,127,11,122,4,0.704907868,0.494859895,0.608669995,0.402289402,3
1573,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.618052661,0.058533091,0.058590353,0.203043118,0.061780769,95,11,93,2,0.549486139,0.586705393,0.378088344,0.488126256,3
1574,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.277089328,0.103516847,0.08227656,0.367281139,0.169836178,75,0,73,5,0.486536933,0.502312798,0.463608672,0.533623443,3
1575,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.287667006,0.35110122,0.06889338,0.256346732,0.03599168,250,55,241,12,0.600669873,0.405000402,0.389639086,0.544464119,3
1576,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.406685114,0.173568338,0.104439497,0.261198252,0.054108743,123,0,122,2,0.423435594,0.504481257,0.338643729,0.537962681,3
1577,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.206192344,0.199769303,0.181777686,0.27191326,0.140347406,76,11,74,0,0.561914038,0.562943676,0.361935012,0.500882024,3
1578,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.361266941,0.130312473,0.10239552,0.365788072,0.040236969,121,11,118,1,0.475520395,0.448009163,0.370634085,0.583164839,3
1579,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.415387273,0.047752656,0.073906049,0.310671806,0.152282178,57,0,54,1,0.415886542,0.587658026,0.388357531,0.533013472,3
1580,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.512761474,0.103643581,0.061885264,0.252742708,0.068967007,105,22,102,0,0.482681344,0.530082836,0.410321519,0.451449933,3
1581,P+,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.34319225,0.295580477,0.10985668,0.222547978,0.028822597,85,0,84,1,0.586780932,0.51157638,0.428020764,0.496064109,3
1582,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.535541892,0.091122098,0.042410549,0.223247051,0.107678428,98,11,96,0,0.5068662,0.429912169,0.388408619,0.547443538,3
1583,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.441096127,0.080392584,0.07614015,0.354113877,0.04825728,149,0,148,1,0.516258622,0.439160335,0.426325791,0.539641713,3
1584,NEU,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.608479977,0.032326132,0.204634622,0.137875438,0.016683834,39,0,38,1,0.458882745,0.519472343,0.390684341,0.512885428,3
1585,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.344094813,0.283594191,0.056314912,0.175347298,0.140648797,52,0,51,2,0.484487192,0.464349747,0.500028419,0.519012979,3
1586,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.072199091,0.181492746,0.050851334,0.197402015,0.498054832,68,22,65,4,0.594548565,0.501147818,0.485125974,0.487565761,3
1587,P+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.239151135,0.073212609,0.087860435,0.525689483,0.074086413,91,0,87,4,0.488871779,0.540264323,0.392462531,0.494495658,3
1588,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.144129306,0.408134013,0.12501514,0.175961286,0.14676027,393,165,376,16,0.467593354,0.453881168,0.385091704,0.53081378,3
1589,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.488174438,0.115329802,0.043282747,0.31184265,0.041370336,231,55,221,8,0.531252615,0.509381522,0.489610039,0.496965868,3
1590,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.497234464,0.074879751,0.063973002,0.27165693,0.092255786,319,11,314,11,0.43809041,0.500031757,0.375908113,0.536523981,3
1591,N,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.112698644,0.375817358,0.060996979,0.313017607,0.137469381,327,11,324,13,0.529518797,0.497101222,0.421391186,0.517475546,3
1592,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.222905487,0.090477362,0.047534551,0.325324625,0.313757986,250,0,241,11,0.581762603,0.526615812,0.441461314,0.486445688,3
1593,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.278911471,0.108807124,0.05705804,0.469846398,0.085376956,160,11,158,7,0.467267576,0.574090865,0.394167446,0.500102423,3
1594,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.312640369,0.1535272,0.079025365,0.400694907,0.054112155,320,44,312,14,0.522582341,0.529469919,0.497166987,0.483932819,3
1595,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.617002487,0.122564092,0.081846014,0.167821392,0.010765936,108,0,107,6,0.522860088,0.467224221,0.43729541,0.507489903,3
1596,N+,DISAGREEMENT,SUBJECTIVE,69,IRONIC,0.093043305,0.589622378,0.040657528,0.196152061,0.080524772,78,0,77,0,0.58189777,0.478310883,0.440679428,0.502831245,3
1597,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.724547148,0.051315062,0.015063747,0.157666072,0.051407989,124,0,119,2,0.40885668,0.552432398,0.41447341,0.526453817,3
1598,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.627317488,0.069158822,0.047961053,0.190822452,0.064740159,78,33,74,0,0.522959741,0.519274377,0.367212123,0.525882796,3
1599,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.482042879,0.116583146,0.04040885,0.332517624,0.02844754,73,0,70,3,0.532164088,0.533213488,0.498002872,0.492161589,3
1600,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.231993139,0.479661524,0.055385623,0.191363901,0.041595787,650,0,474,4,0.509314931,0.490683453,0.400805253,0.516758117,3
1601,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.535872579,0.098992862,0.13344714,0.193656325,0.038031168,100,0,99,0,0.434731886,0.576596819,0.385822916,0.526794553,3
1602,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.389455348,0.060454667,0.021340981,0.308936894,0.219812125,69,0,68,6,0.540211278,0.468378434,0.518615769,0.508729595,3
1603,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.464349896,0.122016802,0.070203885,0.283422887,0.060006529,96,0,95,5,0.528893222,0.473555087,0.363818826,0.515861252,3
1604,P,AGREEMENT,SUBJECTIVE,87,IRONIC,0.481017947,0.097075596,0.101152867,0.295006573,0.025746925,199,55,189,8,0.460720735,0.534740435,0.427204003,0.497241589,3
1605,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.348760545,0.093774401,0.064646378,0.438950598,0.053868115,114,55,108,2,0.484143034,0.534566089,0.463213816,0.540803376,3
1606,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.665830314,0.017896544,0.027520336,0.233936444,0.054816324,227,0,216,2,0.462531814,0.50341718,0.342834413,0.523359903,3
1607,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.462755263,0.146705762,0.031673755,0.28842485,0.070440382,53,0,41,8,0.446164493,0.511856575,0.341260938,0.534394254,3
1608,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.206677318,0.260379523,0.159329608,0.314698517,0.058915008,291,0,286,1,0.514159921,0.505688628,0.444879389,0.544134807,3
1609,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.447375655,0.109884575,0.21038796,0.176100537,0.056251273,125,0,124,9,0.541572537,0.509919033,0.561053436,0.516130436,3
1610,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.546434999,0.051031236,0.050373547,0.295637846,0.056522381,68,0,62,2,0.420503071,0.495533728,0.394781879,0.524515745,3
1611,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.468892038,0.144717783,0.063221641,0.308276802,0.014891744,69,11,64,0,0.495898859,0.520381571,0.414712492,0.491067393,3
1612,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.407893777,0.154967323,0.074391611,0.267045707,0.095701523,90,22,87,2,0.5080919,0.511397239,0.500700818,0.50796311,3
1613,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.24182716,0.115406409,0.047008805,0.523454428,0.072303109,57,0,56,0,0.550365614,0.600731069,0.375422652,0.484270385,3
1614,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.66954267,0.081148177,0.058792088,0.179789186,0.010727921,164,11,159,5,0.521887177,0.526636759,0.421400365,0.505639874,3
1615,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.699706137,0.025273124,0.035105649,0.197352469,0.0425626,352,44,337,10,0.492873705,0.491435903,0.41399102,0.526333623,3
1616,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.14273864,0.264763027,0.066544943,0.178026661,0.347926736,120,22,117,4,0.610285126,0.535634182,0.528679484,0.446254808,3
1617,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.501704574,0.108082257,0.058744337,0.294969678,0.036499109,117,22,114,4,0.438574869,0.473887241,0.422810037,0.542451849,3
1618,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.581430316,0.052865677,0.072153091,0.256746382,0.036804516,105,22,101,3,0.521078935,0.521950121,0.411686081,0.499436083,3
1619,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.372945935,0.061634623,0.154208019,0.337912589,0.073298797,111,22,106,1,0.527769256,0.471399702,0.358809126,0.543438005,3
1620,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.746207237,0.056113709,0.052306771,0.100402541,0.044969741,131,33,127,7,0.445151965,0.545119946,0.335398286,0.544016034,3
1621,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.545481205,0.053581286,0.121025309,0.266646385,0.013265863,210,22,206,2,0.380945922,0.539245085,0.344644288,0.551811321,3
1622,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.412837267,0.321923345,0.069385141,0.178280726,0.017573481,33,0,32,0,0.621362315,0.512570099,0.476417959,0.487783609,3
1623,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.209283963,0.405546576,0.075028718,0.17841734,0.131723464,48,0,47,0,0.516240405,0.520275616,0.50382418,0.526211969,3
1624,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.41892913,0.084642537,0.114994526,0.227482527,0.153951272,168,11,158,7,0.535897316,0.557334878,0.529403619,0.492993409,3
1625,P+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.491312981,0.099656999,0.072127044,0.311692655,0.02521031,349,88,338,5,0.492412953,0.5512642,0.470037462,0.526300046,3
1626,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.384318501,0.247239441,0.069258891,0.239387885,0.059795324,162,0,160,0,0.447896075,0.443022176,0.396725787,0.571017121,3
1627,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.315244734,0.268237144,0.115259983,0.271450728,0.029807441,133,22,128,5,0.618869695,0.544058195,0.396996646,0.473382789,3
1628,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.105671972,0.111169115,0.075176895,0.522418499,0.18556349,132,33,127,0,0.50744119,0.518198179,0.405556106,0.50139169,3
1629,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.306014299,0.142791077,0.130334437,0.364609897,0.05625027,32,0,31,2,0.491411679,0.477348736,0.397822124,0.568650368,3
1630,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.38663727,0.196089208,0.130525559,0.274213672,0.012534287,70,0,69,8,0.492960178,0.433328762,0.438551921,0.540948016,3
1631,P,DISAGREEMENT,OBJECTIVE,83,NONIRONIC,0.355801165,0.164771631,0.173584431,0.26380983,0.042032938,205,22,202,16,0.634567305,0.478367113,0.55607601,0.490917347,3
1632,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.385239601,0.074850865,0.086691141,0.386348188,0.06687022,150,0,147,3,0.456762077,0.50555606,0.526515378,0.520622459,3
1633,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.513834238,0.090716012,0.043071903,0.339874506,0.012503283,437,88,425,34,0.529434804,0.44087837,0.493727473,0.516684179,3
1634,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.257144988,0.164750308,0.038645457,0.501287222,0.038172025,367,0,356,28,0.568122584,0.476553076,0.450619126,0.49980327,3
1635,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.047693945,0.490074188,0.026936159,0.244610593,0.190685138,250,44,243,5,0.580419878,0.489812908,0.502665916,0.476726984,3
1636,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.177485228,0.186836407,0.038045608,0.559245706,0.038387042,8,0,7,0,0.549359128,0.535224989,0.488857749,0.474386179,3
1637,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.016127994,0.677466393,0.055497311,0.044578053,0.20633027,316,11,310,14,0.641151388,0.530508008,0.567013336,0.465650704,3
1638,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.200470656,0.053116769,0.072174571,0.629525185,0.044712834,268,33,261,7,0.590303932,0.532033544,0.403931147,0.487037901,3
1639,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.149874598,0.473318964,0.057396196,0.262990773,0.056419484,149,0,147,13,0.522938503,0.545377623,0.422170138,0.511324186,3
1640,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.159106597,0.135472864,0.153548896,0.486421406,0.065450259,139,0,138,10,0.568934689,0.484087,0.501926494,0.464013164,3
1641,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.524887204,0.128441364,0.0325404,0.297014296,0.017116783,174,22,164,5,0.491206856,0.465918885,0.359525125,0.538776581,3
1642,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.38038218,0.288211405,0.070081815,0.233928144,0.027396467,247,33,242,8,0.519823616,0.486422311,0.404693349,0.530437746,3
1643,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.326745391,0.235080987,0.10733287,0.312012255,0.018828467,60,0,59,0,0.574943919,0.491251352,0.471316647,0.498781127,3
1644,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.225668192,0.460969985,0.035532083,0.243125305,0.03470438,193,11,191,5,0.607561423,0.540721254,0.450766516,0.457554474,3
1645,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.505851924,0.114057675,0.082820989,0.260935158,0.036334265,1010,110,988,72,0.447103114,0.60092789,0.388554277,0.513066395,3
1646,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.215306371,0.154193938,0.07298559,0.482489944,0.075024106,264,44,252,7,0.532513252,0.474903569,0.38014312,0.512236133,3
1647,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.587189972,0.0741987,0.099084631,0.220455334,0.019071385,158,44,152,1,0.554643463,0.514078865,0.464761177,0.478048457,3
1648,N,DISAGREEMENT,SUBJECTIVE,72,IRONIC,0.1717415,0.130544454,0.358281583,0.265546054,0.07388638,269,0,259,16,0.408680421,0.562379559,0.374166571,0.539094615,3
1649,P,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.173326716,0.29910937,0.318721652,0.150010854,0.058831427,97,11,93,4,0.577281253,0.477951948,0.493561051,0.514921527,3
1650,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.585221529,0.046377774,0.047486879,0.277787626,0.043126199,625,0,523,12,0.547578709,0.544469505,0.459160723,0.477084273,3
1651,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.573841512,0.043425892,0.037563503,0.327453852,0.017715186,990,0,898,13,0.500818581,0.490233723,0.446272277,0.520796116,3
1652,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.534566939,0.068481803,0.29054752,0.075064048,0.031339657,728,0,488,7,0.502331387,0.441174437,0.51070708,0.551248386,3
1653,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.48007834,0.113387167,0.134957448,0.240005374,0.031571701,252,176,235,2,0.597178421,0.512996802,0.507464329,0.454497886,3
1654,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.554346442,0.119410463,0.09069176,0.226202756,0.009348557,101,33,97,2,0.477485899,0.533744759,0.388693887,0.511541717,3
1655,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.242806599,0.151008427,0.023921549,0.506113648,0.076149762,108,11,106,1,0.545479498,0.526522666,0.549998433,0.483870158,3
1656,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.109408662,0.130917132,0.021818429,0.358488053,0.379367769,136,44,127,3,0.58556131,0.477972111,0.608697453,0.480052963,3
1657,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.380531251,0.120462015,0.052845508,0.385851353,0.060309809,218,44,212,9,0.552526069,0.600245456,0.411662338,0.44128202,3
1658,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.47832948,0.195672393,0.038778022,0.250143349,0.037076768,336,77,321,9,0.505328957,0.487533642,0.444068957,0.509259048,3
1659,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.307410061,0.186705947,0.124524727,0.348511517,0.032847703,449,11,439,18,0.521580923,0.55472338,0.482637764,0.473815443,3
1660,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.200579181,0.158266053,0.078969523,0.456913352,0.105271921,149,22,143,7,0.634153534,0.42081064,0.586649752,0.512065668,3
1661,N,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.167173728,0.209268555,0.200611562,0.398915648,0.024030529,114,0,113,5,0.528745013,0.4853979,0.403011816,0.476195783,3
1662,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.183601618,0.037216343,0.040557038,0.170007437,0.568617582,499,44,488,11,0.638517217,0.434485339,0.577458412,0.462104743,3
1663,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.224749088,0.187242284,0.077974163,0.244487643,0.265546829,38,11,36,1,0.504294359,0.51323334,0.375660105,0.518761438,3
1664,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.548911572,0.07133463,0.0244893,0.323632538,0.031631947,113,22,109,1,0.562840609,0.507176498,0.40333257,0.50584476,3
1665,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.437333882,0.085056834,0.077293143,0.297471583,0.102844544,78,0,77,2,0.377630698,0.53032949,0.321938351,0.580896641,3
1666,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.465482831,0.204770431,0.093267605,0.198225364,0.038253799,332,0,330,15,0.426586982,0.484907805,0.467292507,0.566811158,3
1667,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.525487065,0.030127032,0.081859231,0.336456537,0.026070131,189,0,187,2,0.561975001,0.488825605,0.380341084,0.479414967,3
1668,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.437711865,0.102560595,0.143635303,0.263602674,0.052489556,174,11,171,2,0.501518622,0.505160014,0.395506613,0.516270309,3
1669,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.118352979,0.063346989,0.063833058,0.134489834,0.619977117,178,0,173,11,0.47991148,0.477814106,0.409602735,0.524803614,3
1670,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.307890743,0.230094492,0.055810399,0.350052416,0.056151934,638,0,515,10,0.529100595,0.490293836,0.454182664,0.518523076,3
1671,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.234733611,0.209734708,0.125339061,0.408883035,0.02130961,67,0,67,4,0.524737188,0.481810178,0.383010761,0.530755458,3
1672,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.06566298,0.381415039,0.228975669,0.108582623,0.215363681,422,33,417,12,0.437990326,0.528644836,0.451326461,0.504060149,3
1673,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.121922746,0.193097487,0.145280853,0.203888088,0.33581084,190,11,188,0,0.539595544,0.569557892,0.39970137,0.509305506,3
1674,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.416564822,0.110400498,0.052926384,0.360840976,0.05926732,183,11,176,10,0.520244006,0.518383945,0.43228153,0.501176171,3
1675,P,DISAGREEMENT,SUBJECTIVE,79,IRONIC,0.578020811,0.080479175,0.068791434,0.21529153,0.057417065,85,0,82,2,0.401685254,0.592396864,0.36381952,0.509357035,3
1676,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.841694832,0.025694709,0.015972,0.10222064,0.014417822,224,55,217,3,0.557660546,0.525094715,0.464224032,0.490750811,3
1677,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.271688998,0.428255498,0.097003043,0.167056352,0.035996072,72,22,69,1,0.467294756,0.530270934,0.424736892,0.512722442,3
1678,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.684546649,0.030735876,0.046919014,0.171076953,0.066721521,70,11,68,2,0.486266844,0.607965615,0.317173543,0.481486062,3
1679,N+,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.618010581,0.051895007,0.060066707,0.225638777,0.044388935,368,0,367,15,0.49873311,0.450584348,0.38507596,0.537865648,3
1680,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.101620317,0.317643821,0.11824362,0.226269931,0.236222327,112,0,111,5,0.433583062,0.547577127,0.378979576,0.507273612,3
1681,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.150656611,0.078330636,0.122670427,0.354245484,0.294096857,86,0,83,1,0.469262209,0.532837065,0.345817389,0.535631395,3
1682,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.536451459,0.039468985,0.034396611,0.205959558,0.183723345,76,0,75,4,0.472161493,0.536586518,0.371539481,0.502348384,3
1683,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.551216066,0.195145816,0.041447207,0.155469045,0.056721885,178,11,170,5,0.563950384,0.561928896,0.389105359,0.500498556,3
1684,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.492839575,0.090765409,0.141453803,0.226884663,0.048056591,306,11,266,7,0.50907957,0.506605377,0.543461693,0.500093258,3
1685,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.693132758,0.074671574,0.089047685,0.140404582,0.002743376,89,11,86,0,0.509300622,0.50890713,0.398257702,0.509234945,3
1686,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.686418414,0.078044906,0.071330667,0.140397131,0.023808852,62,0,60,2,0.47966376,0.543625288,0.436154211,0.48812089,3
1687,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.086447999,0.179244265,0.107483491,0.57005775,0.056766495,108,22,105,2,0.477074882,0.54017035,0.52351866,0.522385959,3
1688,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.613726974,0.077506654,0.04031463,0.229419366,0.03903247,60,0,58,2,0.469853027,0.514107395,0.380903475,0.486102647,3
1689,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.212272167,0.254965663,0.051166266,0.384039462,0.097556442,48,0,47,1,0.514648832,0.517288195,0.407674422,0.504461894,3
1690,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.546060979,0.048760451,0.053437874,0.258938372,0.092802308,130,11,127,4,0.569857911,0.442730854,0.47879344,0.543537014,3
1691,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.494532764,0.122617088,0.043151714,0.28483665,0.054861769,48,0,47,1,0.47774213,0.531105485,0.441140778,0.518347671,3
1692,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.058859184,0.296052188,0.090583503,0.141817495,0.412687629,58,22,55,1,0.587934853,0.407568983,0.634510743,0.535447179,3
1693,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.163867965,0.312454879,0.05320644,0.292739153,0.177731574,155,0,154,1,0.513072862,0.51060056,0.419195766,0.517368184,3
1694,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.293793797,0.108436055,0.07038343,0.475652516,0.051734161,43,0,42,0,0.513816742,0.444641935,0.453531259,0.516733255,3
1695,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.138237834,0.286037356,0.22665143,0.291569442,0.05750389,52,0,50,1,0.563688058,0.581886196,0.516802581,0.444690683,3
1696,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.366393834,0.238612026,0.110125713,0.272950709,0.011917762,65,0,63,1,0.544835312,0.408254145,0.58174379,0.491439603,3
1697,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.492959499,0.108313851,0.053660199,0.294030696,0.051035721,34,0,33,0,0.481488201,0.45143831,0.466166707,0.522889809,3
1698,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.622989535,0.081654593,0.092686519,0.153057709,0.049611669,123,11,120,3,0.521413962,0.467304178,0.418864652,0.543483657,3
1699,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.413204879,0.079215974,0.118976712,0.336642861,0.051959578,100,0,99,3,0.420788662,0.530911083,0.346064456,0.551476747,3
1700,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.342334032,0.198902071,0.114392191,0.266623318,0.077748418,34,11,32,0,0.549714859,0.47044427,0.450799962,0.532411086,3
1701,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.117345408,0.438830078,0.112489641,0.312278926,0.019055948,67,0,63,0,0.493912116,0.486205229,0.373232722,0.499808956,4
1702,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.607148826,0.048001643,0.148309797,0.185311615,0.011228094,77,11,74,1,0.473540528,0.5055206,0.365467279,0.491170993,4
